ba,pair,mape_pct,noise_pct,index
BPAT,Tue-Fri,1.066571560743812,3.036654489531009,0.3512324383366172
BPAT,Tue-Sat,2.177592413362216,3.036654489531009,0.7171024628812911
BPAT,Tue-Sun,2.287463258657436,3.036654489531009,0.7532840059820963
BPAT,Wed-Thu,0.1435348799473613,3.036654489531009,0.04726743870341644
BPAT,Wed-Fri,0.9568780071255132,3.036654489531009,0.31510927911765707
BPAT,Wed-Sat,2.054856609577969,3.036654489531009,0.6766843632234657
BPAT,Wed-Sun,2.19559705485484,3.036654489531009,0.7230315672804565
BPAT,Thu-Fri,0.8474053607689923,3.036654489531009,0.2790588668188815
BPAT,Thu-Sat,1.9362143550118724,3.036654489531009,0.6376143093285888
BPAT,Thu-Sun,2.190766186734909,3.036654489531009,0.7214407151974863
BPAT,Fri-Sat,1.5836088835922557,3.036654489531009,0.5214978816496286
BPAT,Fri-Sun,2.4877488997841475,3.036654489531009,0.8192400249553461
BPAT,Sat-Sun,1.600984423229717,3.036654489531009,0.5272198166598066
CISO,Mon-Tue,1.1720470056374743,4.484451953959811,0.2613579134463792
CISO,Mon-Wed,1.2852370715773216,4.484451953959811,0.2865984706207959
CISO,Mon-Thu,1.5040527749516521,4.484451953959811,0.33539277271630935
CISO,Mon-Fri,1.9658535532026944,4.484451953959811,0.43837097005060527
CISO,Mon-Sat,4.673196490837066,4.484451953959811,1.0420886518163255
CISO,Mon-Sun,5.644113364234106,4.484451953959811,1.258596016231215
CISO,Tue-Wed,0.33580438627519155,4.484451953959811,0.07488192308062824
CISO,Tue-Thu,0.481803746869204,4.484451953959811,0.10743871309486705
CISO,Tue-Fri,0.9791141319707741,4.484451953959811,0.2183352931468488
CISO,Tue-Sat,3.7865631559522326,4.484451953959811,0.8443759002944973
CISO,Tue-Sun,5.088157692862033,4.484451953959811,1.1346219660953543
CISO,Wed-Thu,0.28169523097744664,4.484451953959811,0.06281597704011686
CISO,Wed-Fri,0.7658949888242309,4.484451953959811,0.1707889830657989
CISO,Wed-Sat,3.7445819047103983,4.484451953959811,0.8350143881916049
CISO,Wed-Sun,5.119344830321838,4.484451953959811,1.1415764697403907
CISO,Thu-Fri,0.5605581402788851,4.484451953959811,0.12500036705352752
CISO,Thu-Sat,3.6053633314036437,4.484451953959811,0.8039696641682327
CISO,Thu-Sun,5.080607319651828,4.484451953959811,1.1329382880700967
CISO,Fri-Sat,3.4942368370953734,4.484451953959811,0.7791892683809292
CISO,Fri-Sun,5.035893516470241,4.484451953959811,1.1229674368622689
CISO,Sat-Sun,1.9325891172555762,4.484451953959811,0.430953244029983
CPLE,Mon-Tue,1.839863718778715,7.954203704401526,0.23130709083558054
CPLE,Mon-Wed,1.1316016358045866,7.954203704401526,0.1422646034546997
CPLE,Mon-Thu,1.3682022947290715,7.954203704401526,0.17200996423714485
CPLE,Mon-Fri,2.0898300955126556,7.954203704401526,0.2627327854774741
CPLE,Mon-Sat,3.247249815603765,7.954203704401526,0.40824323040744753
CPLE,Mon-Sun,3.6318231408493764,7.954203704401526,0.45659166848338023
CPLE,Tue-Wed,1.0176240173728477,7.954203704401526,0.12793537294119545
CPLE,Tue-Thu,0.6907745179887121,7.954203704401526,0.08684395618463558
CPLE,Tue-Fri,1.1116701903341037,7.954203704401526,0.13975882836882234
CPLE,Tue-Sat,2.573278975573481,7.954203704401526,0.3235118273560853
CPLE,Tue-Sun,3.5753022993516117,7.954203704401526,0.4494858859816713
CPLE,Wed-Thu,0.44929208432140266,7.954203704401526,0.05648486020954971
CPLE,Wed-Fri,1.6009692596295035,7.954203704401526,0.20127335420685713
CPLE,Wed-Sat,2.7396275881540726,7.954203704401526,0.34442512286152244
