date,n_bas,label,median_err,share_of_bas
2024-01-22,3,,20.360291344206086,0.06976744186046512
2016-03-13,3,,10.71737311021983,0.08333333333333333
2022-10-21,3,,16.23168461989087,0.06976744186046512
2018-01-05,3,,19.55324056548935,0.06976744186046512
2022-12-29,3,,16.84305609714358,0.06976744186046512
2018-05-11,3,,15.238419148314,0.06818181818181818
2022-12-23,3,,17.39283628040709,0.06976744186046512
2021-06-09,3,,14.099435494983123,0.06818181818181818
2026-05-28,3,,8.976828590975106,0.07142857142857142
2022-11-21,3,,15.209041609744093,0.06976744186046512
2021-07-06,3,,12.263642049310892,0.06818181818181818
2018-01-04,3,,19.744631446240138,0.07142857142857142
2022-12-15,2,,12.093081565339123,0.046511627906976744
2020-02-23,2,,17.82498546441537,0.046511627906976744
2020-05-17,2,,12.900394324242818,0.046511627906976744
2020-05-09,2,,16.177136454272013,0.046511627906976744
2023-04-29,2,,15.52115537022372,0.047619047619047616
2020-03-14,2,,25.4002979818561,0.046511627906976744
2022-05-31,2,,11.497883854203266,0.046511627906976744
2020-05-10,2,,10.936974849231866,0.046511627906976744
2020-04-04,2,,20.775617621591035,0.046511627906976744
2020-05-07,2,,14.924627146805221,0.046511627906976744
2022-07-11,2,,13.86971662399937,0.046511627906976744
2022-09-21,2,,13.629503806390474,0.046511627906976744
2022-09-22,2,,9.950546496710963,0.046511627906976744
2020-03-27,2,,21.20754497427984,0.046511627906976744
2020-03-21,2,,24.055068584264557,0.046511627906976744
2024-11-16,2,,25.65869684795487,0.046511627906976744
2022-07-12,2,,10.423037293630653,0.047619047619047616
2022-11-04,2,,13.045068530497522,0.046511627906976744
2020-05-05,2,,14.868731043593549,0.046511627906976744
2023-04-27,2,,18.91441839195032,0.046511627906976744
2022-06-13,2,,11.761228692089528,0.046511627906976744
2020-04-24,2,,12.805229303315237,0.046511627906976744
2022-06-11,2,,11.413931240841476,0.047619047619047616
2020-05-02,2,,16.148095303533598,0.046511627906976744
2022-11-20,2,,11.468193146779532,0.046511627906976744
2023-05-03,2,,9.968708814576425,0.046511627906976744
2020-07-05,2,,9.697457598065022,0.046511627906976744
2022-05-19,2,,11.235238878595439,0.046511627906976744
2022-05-18,2,,14.835914762594829,0.046511627906976744
2020-12-01,2,,20.378089671382874,0.047619047619047616
2021-08-18,2,,12.0196600058221,0.045454545454545456
2021-08-17,2,,11.477834391231802,0.045454545454545456
2021-08-08,2,,13.220791057548592,0.045454545454545456
2023-11-04,2,,19.463784548377312,0.04878048780487805
2021-07-23,2,,18.955130390104628,0.045454545454545456
2024-06-25,2,,11.877903368370827,0.046511627906976744
2023-11-30,2,,22.49927289851409,0.046511627906976744
2024-01-21,2,,18.1357979429053,0.046511627906976744
2021-04-03,2,,17.922058164221955,0.046511627906976744
2021-04-04,2,,17.843478916467333,0.045454545454545456
2024-06-12,2,,8.854826423462875,0.046511627906976744
