date,n_bas,label,median_err,share_of_bas
2017-06-18,1,,10.190633408580153,0.022727272727272728
2023-08-19,1,,11.999967303449328,0.023255813953488372
2025-03-30,1,,19.47070352718561,0.023255813953488372
2025-03-23,1,,11.044326355637686,0.023255813953488372
2025-03-19,1,,19.35505773426559,0.023255813953488372
2025-03-16,1,,14.474863500082463,0.023255813953488372
2025-03-14,1,,10.923408685944768,0.023255813953488372
2025-03-05,1,,15.676340607806441,0.023255813953488372
2017-06-24,1,,13.383604085415254,0.022727272727272728
2025-02-23,1,,22.12381871879077,0.023255813953488372
2025-02-22,1,,14.981149299081334,0.023255813953488372
2023-08-23,1,,15.749254618516789,0.023255813953488372
